"time","geo_value","geo_type","covid","flu","rsv"
2022-01-01,"Ontario","Province",1164,NA,NA
2022-01-01,"North East","OH Region",4,NA,NA
2022-01-01,"West","OH Region",11,NA,NA
2022-01-01,"West","OH Region",18,NA,NA
2022-01-01,"West","OH Region",134,NA,NA
2022-01-01,"East","OH Region",32,NA,NA
2022-01-01,"East","OH Region",6,NA,NA
2022-01-01,"West","OH Region",8,NA,NA
2022-01-01,"West","OH Region",2,NA,NA
2022-01-01,"East","OH Region",3,NA,NA
2022-01-01,"Central","OH Region",28,NA,NA
2022-01-01,"East","OH Region",15,NA,NA
2022-01-01,"West","OH Region",6,NA,NA
2022-01-01,"East","OH Region",8,NA,NA
2022-01-01,"West","OH Region",16,NA,NA
2022-01-01,"East","OH Region",8,NA,NA
2022-01-01,"West","OH Region",27,NA,NA
2022-01-01,"West","OH Region",82,NA,NA
2022-01-01,"North East","OH Region",1,NA,NA
2022-01-01,"North West","OH Region",7,NA,NA
2022-01-01,"East","OH Region",87,NA,NA
2022-01-01,"Central","OH Region",109,NA,NA
2022-01-01,"East","OH Region",8,NA,NA
2022-01-01,"North East","OH Region",2,NA,NA
2022-01-01,"North East","OH Region",12,NA,NA
2022-01-01,"West","OH Region",35,NA,NA
2022-01-01,"North East","OH Region",7,NA,NA
2022-01-01,"Central","OH Region",36,NA,NA
2022-01-01,"West","OH Region",21,NA,NA
2022-01-01,"North West","OH Region",13,NA,NA
2022-01-01,"North East","OH Region",1,NA,NA
2022-01-01,"Toronto","OH Region",310,NA,NA
2022-01-01,"Central","OH Region",13,NA,NA
2022-01-01,"West","OH Region",25,NA,NA
2022-01-01,"Central","OH Region",80,NA,NA
2022-09-03,"Ontario","Province",1237,NA,NA
2022-09-03,"North East","OH Region",20,NA,NA
2022-09-03,"West","OH Region",13,NA,NA
2022-09-03,"West","OH Region",16,NA,NA
2022-09-03,"West","OH Region",77,NA,NA
2022-09-03,"East","OH Region",41,NA,NA
2022-09-03,"East","OH Region",12,NA,NA
2022-09-03,"West","OH Region",9,NA,NA
2022-09-03,"West","OH Region",4,NA,NA
2022-09-03,"East","OH Region",14,NA,NA
2022-09-03,"Central","OH Region",23,NA,NA
2022-09-03,"East","OH Region",22,NA,NA
2022-09-03,"West","OH Region",7,NA,NA
2022-09-03,"East","OH Region",20,NA,NA
2022-09-03,"West","OH Region",4,NA,NA
2022-09-03,"East","OH Region",29,NA,NA
2022-09-03,"West","OH Region",59,NA,NA
2022-09-03,"West","OH Region",65,NA,NA
2022-09-03,"North East","OH Region",19,NA,NA
2022-09-03,"North West","OH Region",15,NA,NA
2022-09-03,"East","OH Region",87,NA,NA
2022-09-03,"Central","OH Region",77,NA,NA
2022-09-03,"East","OH Region",13,NA,NA
2022-09-03,"North East","OH Region",12,NA,NA
2022-09-03,"North East","OH Region",31,NA,NA
2022-09-03,"West","OH Region",45,NA,NA
2022-09-03,"North East","OH Region",12,NA,NA
2022-09-03,"Central","OH Region",45,NA,NA
2022-09-03,"West","OH Region",40,NA,NA
2022-09-03,"North West","OH Region",43,NA,NA
2022-09-03,"North East","OH Region",3,NA,NA
2022-09-03,"Toronto","OH Region",190,NA,NA
2022-09-03,"Central","OH Region",31,NA,NA
2022-09-03,"West","OH Region",87,NA,NA
2022-09-03,"Central","OH Region",65,NA,NA
2022-09-10,"Ontario","Province",1253,NA,NA
2022-09-10,"North East","OH Region",21,NA,NA
2022-09-10,"West","OH Region",11,NA,NA
2022-09-10,"West","OH Region",12,NA,NA
2022-09-10,"West","OH Region",81,NA,NA
2022-09-10,"East","OH Region",45,NA,NA
2022-09-10,"East","OH Region",13,NA,NA
2022-09-10,"West","OH Region",6,NA,NA
2022-09-10,"West","OH Region",7,NA,NA
2022-09-10,"East","OH Region",8,NA,NA
2022-09-10,"Central","OH Region",21,NA,NA
2022-09-10,"East","OH Region",23,NA,NA
2022-09-10,"West","OH Region",12,NA,NA
2022-09-10,"East","OH Region",23,NA,NA
2022-09-10,"West","OH Region",3,NA,NA
2022-09-10,"East","OH Region",16,NA,NA
2022-09-10,"West","OH Region",59,NA,NA
2022-09-10,"West","OH Region",51,NA,NA
2022-09-10,"North East","OH Region",13,NA,NA
2022-09-10,"North West","OH Region",17,NA,NA
2022-09-10,"East","OH Region",102,NA,NA
2022-09-10,"Central","OH Region",67,NA,NA
2022-09-10,"East","OH Region",12,NA,NA
2022-09-10,"North East","OH Region",9,NA,NA
2022-09-10,"North East","OH Region",41,NA,NA
2022-09-10,"West","OH Region",47,NA,NA
2022-09-10,"North East","OH Region",14,NA,NA
2022-09-10,"Central","OH Region",88,NA,NA
2022-09-10,"West","OH Region",33,NA,NA
2022-09-10,"North West","OH Region",59,NA,NA
2022-09-10,"North East","OH Region",1,NA,NA
2022-09-10,"Toronto","OH Region",205,NA,NA
2022-09-10,"Central","OH Region",19,NA,NA
2022-09-10,"West","OH Region",70,NA,NA
2022-09-10,"Central","OH Region",60,NA,NA
2022-09-17,"Ontario","Province",1164,NA,NA
2022-09-17,"North East","OH Region",17,NA,NA
2022-09-17,"West","OH Region",13,NA,NA
2022-09-17,"West","OH Region",9,NA,NA
2022-09-17,"West","OH Region",89,NA,NA
2022-09-17,"East","OH Region",36,NA,NA
2022-09-17,"East","OH Region",12,NA,NA
2022-09-17,"West","OH Region",7,NA,NA
2022-09-17,"West","OH Region",8,NA,NA
2022-09-17,"East","OH Region",13,NA,NA
2022-09-17,"Central","OH Region",26,NA,NA
2022-09-17,"East","OH Region",28,NA,NA
2022-09-17,"West","OH Region",8,NA,NA
2022-09-17,"East","OH Region",23,NA,NA
2022-09-17,"West","OH Region",10,NA,NA
2022-09-17,"East","OH Region",16,NA,NA
2022-09-17,"West","OH Region",51,NA,NA
2022-09-17,"West","OH Region",31,NA,NA
2022-09-17,"North East","OH Region",7,NA,NA
2022-09-17,"North West","OH Region",8,NA,NA
2022-09-17,"East","OH Region",114,NA,NA
2022-09-17,"Central","OH Region",61,NA,NA
2022-09-17,"East","OH Region",18,NA,NA
2022-09-17,"North East","OH Region",10,NA,NA
2022-09-17,"North East","OH Region",31,NA,NA
2022-09-17,"West","OH Region",39,NA,NA
2022-09-17,"North East","OH Region",16,NA,NA
2022-09-17,"Central","OH Region",60,NA,NA
2022-09-17,"West","OH Region",32,NA,NA
2022-09-17,"North West","OH Region",44,NA,NA
2022-09-17,"North East","OH Region",1,NA,NA
2022-09-17,"Toronto","OH Region",207,NA,NA
2022-09-17,"Central","OH Region",15,NA,NA
2022-09-17,"West","OH Region",56,NA,NA
2022-09-17,"Central","OH Region",60,NA,NA
2022-09-24,"Ontario","Province",1179,NA,NA
2022-09-24,"North East","OH Region",15,NA,NA
2022-09-24,"West","OH Region",12,NA,NA
2022-09-24,"West","OH Region",7,NA,NA
2022-09-24,"West","OH Region",77,NA,NA
2022-09-24,"East","OH Region",33,NA,NA
2022-09-24,"East","OH Region",15,NA,NA
2022-09-24,"West","OH Region",9,NA,NA
2022-09-24,"West","OH Region",13,NA,NA
2022-09-24,"East","OH Region",12,NA,NA
2022-09-24,"Central","OH Region",28,NA,NA
2022-09-24,"East","OH Region",39,NA,NA
2022-09-24,"West","OH Region",7,NA,NA
2022-09-24,"East","OH Region",21,NA,NA
2022-09-24,"West","OH Region",15,NA,NA
2022-09-24,"East","OH Region",19,NA,NA
2022-09-24,"West","OH Region",57,NA,NA
2022-09-24,"West","OH Region",30,NA,NA
2022-09-24,"North East","OH Region",25,NA,NA
2022-09-24,"North West","OH Region",6,NA,NA
2022-09-24,"East","OH Region",129,NA,NA
2022-09-24,"Central","OH Region",62,NA,NA
2022-09-24,"East","OH Region",20,NA,NA
2022-09-24,"North East","OH Region",13,NA,NA
2022-09-24,"North East","OH Region",29,NA,NA
2022-09-24,"West","OH Region",45,NA,NA
2022-09-24,"North East","OH Region",14,NA,NA
2022-09-24,"Central","OH Region",57,NA,NA
2022-09-24,"West","OH Region",28,NA,NA
2022-09-24,"North West","OH Region",25,NA,NA
2022-09-24,"North East","OH Region",3,NA,NA
2022-09-24,"Toronto","OH Region",198,NA,NA
2022-09-24,"Central","OH Region",12,NA,NA
2022-09-24,"West","OH Region",51,NA,NA
2022-09-24,"Central","OH Region",71,NA,NA
2022-10-01,"Ontario","Province",1306,NA,NA
2022-10-01,"North East","OH Region",20,NA,NA
2022-10-01,"West","OH Region",9,NA,NA
2022-10-01,"West","OH Region",6,NA,NA
2022-10-01,"West","OH Region",74,NA,NA
2022-10-01,"East","OH Region",36,NA,NA
2022-10-01,"East","OH Region",26,NA,NA
2022-10-01,"West","OH Region",10,NA,NA
2022-10-01,"West","OH Region",18,NA,NA
2022-10-01,"East","OH Region",12,NA,NA
2022-10-01,"Central","OH Region",21,NA,NA
2022-10-01,"East","OH Region",42,NA,NA
2022-10-01,"West","OH Region",13,NA,NA
2022-10-01,"East","OH Region",27,NA,NA
2022-10-01,"West","OH Region",9,NA,NA
2022-10-01,"East","OH Region",15,NA,NA
2022-10-01,"West","OH Region",56,NA,NA
2022-10-01,"West","OH Region",42,NA,NA
2022-10-01,"North East","OH Region",25,NA,NA
2022-10-01,"North West","OH Region",15,NA,NA
2022-10-01,"East","OH Region",134,NA,NA
2022-10-01,"Central","OH Region",99,NA,NA
2022-10-01,"East","OH Region",30,NA,NA
2022-10-01,"North East","OH Region",19,NA,NA
2022-10-01,"North East","OH Region",29,NA,NA
2022-10-01,"West","OH Region",39,NA,NA
2022-10-01,"North East","OH Region",11,NA,NA
2022-10-01,"Central","OH Region",58,NA,NA
2022-10-01,"West","OH Region",30,NA,NA
2022-10-01,"North West","OH Region",39,NA,NA
2022-10-01,"North East","OH Region",5,NA,NA
2022-10-01,"Toronto","OH Region",203,NA,NA
2022-10-01,"Central","OH Region",16,NA,NA
2022-10-01,"West","OH Region",48,NA,NA
2022-10-01,"Central","OH Region",83,NA,NA
2022-10-08,"Ontario","Province",1492,NA,NA
2022-10-08,"North East","OH Region",23,NA,NA
2022-10-08,"West","OH Region",11,NA,NA
2022-10-08,"West","OH Region",12,NA,NA
2022-10-08,"West","OH Region",70,NA,NA
2022-10-08,"East","OH Region",50,NA,NA
2022-10-08,"East","OH Region",24,NA,NA
2022-10-08,"West","OH Region",11,NA,NA
2022-10-08,"West","OH Region",22,NA,NA
2022-10-08,"East","OH Region",11,NA,NA
2022-10-08,"Central","OH Region",36,NA,NA
2022-10-08,"East","OH Region",40,NA,NA
2022-10-08,"West","OH Region",19,NA,NA
2022-10-08,"East","OH Region",32,NA,NA
2022-10-08,"West","OH Region",9,NA,NA
2022-10-08,"East","OH Region",14,NA,NA
2022-10-08,"West","OH Region",60,NA,NA
2022-10-08,"West","OH Region",54,NA,NA
2022-10-08,"North East","OH Region",23,NA,NA
2022-10-08,"North West","OH Region",15,NA,NA
2022-10-08,"East","OH Region",120,NA,NA
2022-10-08,"Central","OH Region",110,NA,NA
2022-10-08,"East","OH Region",36,NA,NA
2022-10-08,"North East","OH Region",28,NA,NA
2022-10-08,"North East","OH Region",38,NA,NA
2022-10-08,"West","OH Region",45,NA,NA
2022-10-08,"North East","OH Region",12,NA,NA
2022-10-08,"Central","OH Region",61,NA,NA
2022-10-08,"West","OH Region",46,NA,NA
2022-10-08,"North West","OH Region",61,NA,NA
2022-10-08,"North East","OH Region",16,NA,NA
2022-10-08,"Toronto","OH Region",248,NA,NA
2022-10-08,"Central","OH Region",19,NA,NA
2022-10-08,"West","OH Region",41,NA,NA
2022-10-08,"Central","OH Region",87,NA,NA
2022-10-15,"Ontario","Province",1686,NA,NA
2022-10-15,"North East","OH Region",32,NA,NA
2022-10-15,"West","OH Region",10,NA,NA
2022-10-15,"West","OH Region",13,NA,NA
2022-10-15,"West","OH Region",78,NA,NA
2022-10-15,"East","OH Region",50,NA,NA
2022-10-15,"East","OH Region",23,NA,NA
2022-10-15,"West","OH Region",15,NA,NA
2022-10-15,"West","OH Region",22,NA,NA
2022-10-15,"East","OH Region",16,NA,NA
2022-10-15,"Central","OH Region",38,NA,NA
2022-10-15,"East","OH Region",40,NA,NA
2022-10-15,"West","OH Region",19,NA,NA
2022-10-15,"East","OH Region",34,NA,NA
2022-10-15,"West","OH Region",9,NA,NA
2022-10-15,"East","OH Region",29,NA,NA
2022-10-15,"West","OH Region",68,NA,NA
2022-10-15,"West","OH Region",68,NA,NA
2022-10-15,"North East","OH Region",22,NA,NA
2022-10-15,"North West","OH Region",11,NA,NA
2022-10-15,"East","OH Region",127,NA,NA
2022-10-15,"Central","OH Region",124,NA,NA
2022-10-15,"East","OH Region",44,NA,NA
2022-10-15,"North East","OH Region",19,NA,NA
2022-10-15,"North East","OH Region",56,NA,NA
2022-10-15,"West","OH Region",48,NA,NA
2022-10-15,"North East","OH Region",17,NA,NA
2022-10-15,"Central","OH Region",87,NA,NA
2022-10-15,"West","OH Region",42,NA,NA
2022-10-15,"North West","OH Region",55,NA,NA
2022-10-15,"North East","OH Region",18,NA,NA
2022-10-15,"Toronto","OH Region",315,NA,NA
2022-10-15,"Central","OH Region",19,NA,NA
2022-10-15,"West","OH Region",56,NA,NA
2022-10-15,"Central","OH Region",76,NA,NA
2022-10-22,"Ontario","Province",1839,NA,NA
2022-10-22,"North East","OH Region",38,NA,NA
2022-10-22,"West","OH Region",21,NA,NA
2022-10-22,"West","OH Region",17,NA,NA
2022-10-22,"West","OH Region",103,NA,NA
2022-10-22,"East","OH Region",47,NA,NA
2022-10-22,"East","OH Region",21,NA,NA
2022-10-22,"West","OH Region",22,NA,NA
2022-10-22,"West","OH Region",22,NA,NA
2022-10-22,"East","OH Region",16,NA,NA
2022-10-22,"Central","OH Region",25,NA,NA
2022-10-22,"East","OH Region",32,NA,NA
2022-10-22,"West","OH Region",27,NA,NA
2022-10-22,"East","OH Region",50,NA,NA
2022-10-22,"West","OH Region",12,NA,NA
2022-10-22,"East","OH Region",23,NA,NA
2022-10-22,"West","OH Region",75,NA,NA
2022-10-22,"West","OH Region",71,NA,NA
2022-10-22,"North East","OH Region",22,NA,NA
2022-10-22,"North West","OH Region",26,NA,NA
2022-10-22,"East","OH Region",138,NA,NA
2022-10-22,"Central","OH Region",126,NA,NA
2022-10-22,"East","OH Region",53,NA,NA
2022-10-22,"North East","OH Region",12,NA,NA
2022-10-22,"North East","OH Region",63,NA,NA
2022-10-22,"West","OH Region",49,NA,NA
2022-10-22,"North East","OH Region",27,NA,NA
2022-10-22,"Central","OH Region",100,NA,NA
2022-10-22,"West","OH Region",39,NA,NA
2022-10-22,"North West","OH Region",45,NA,NA
2022-10-22,"North East","OH Region",7,NA,NA
2022-10-22,"Toronto","OH Region",374,NA,NA
2022-10-22,"Central","OH Region",22,NA,NA
2022-10-22,"West","OH Region",46,NA,NA
2022-10-22,"Central","OH Region",82,NA,NA
2022-10-29,"Ontario","Province",1928,NA,NA
2022-10-29,"North East","OH Region",35,NA,NA
2022-10-29,"West","OH Region",46,NA,NA
2022-10-29,"West","OH Region",16,NA,NA
2022-10-29,"West","OH Region",115,NA,NA
2022-10-29,"East","OH Region",48,NA,NA
2022-10-29,"East","OH Region",21,NA,NA
2022-10-29,"West","OH Region",19,NA,NA
2022-10-29,"West","OH Region",21,NA,NA
2022-10-29,"East","OH Region",19,NA,NA
2022-10-29,"Central","OH Region",27,NA,NA
2022-10-29,"East","OH Region",26,NA,NA
2022-10-29,"West","OH Region",15,NA,NA
2022-10-29,"East","OH Region",40,NA,NA
2022-10-29,"West","OH Region",17,NA,NA
2022-10-29,"East","OH Region",25,NA,NA
2022-10-29,"West","OH Region",86,NA,NA
2022-10-29,"West","OH Region",103,NA,NA
2022-10-29,"North East","OH Region",19,NA,NA
2022-10-29,"North West","OH Region",16,NA,NA
2022-10-29,"East","OH Region",156,NA,NA
2022-10-29,"Central","OH Region",143,NA,NA
2022-10-29,"East","OH Region",43,NA,NA
2022-10-29,"North East","OH Region",9,NA,NA
2022-10-29,"North East","OH Region",60,NA,NA
2022-10-29,"West","OH Region",64,NA,NA
2022-10-29,"North East","OH Region",25,NA,NA
2022-10-29,"Central","OH Region",95,NA,NA
2022-10-29,"West","OH Region",47,NA,NA
2022-10-29,"North West","OH Region",44,NA,NA
2022-10-29,"North East","OH Region",3,NA,NA
2022-10-29,"Toronto","OH Region",388,NA,NA
2022-10-29,"Central","OH Region",25,NA,NA
2022-10-29,"West","OH Region",43,NA,NA
2022-10-29,"Central","OH Region",81,NA,NA
2022-11-05,"Ontario","Province",1832,NA,NA
2022-11-05,"North East","OH Region",26,NA,NA
2022-11-05,"West","OH Region",42,NA,NA
2022-11-05,"West","OH Region",11,NA,NA
2022-11-05,"West","OH Region",147,NA,NA
2022-11-05,"East","OH Region",50,NA,NA
2022-11-05,"East","OH Region",16,NA,NA
2022-11-05,"West","OH Region",14,NA,NA
2022-11-05,"West","OH Region",15,NA,NA
2022-11-05,"East","OH Region",23,NA,NA
2022-11-05,"Central","OH Region",25,NA,NA
2022-11-05,"East","OH Region",20,NA,NA
2022-11-05,"West","OH Region",13,NA,NA
2022-11-05,"East","OH Region",32,NA,NA
2022-11-05,"West","OH Region",16,NA,NA
2022-11-05,"East","OH Region",20,NA,NA
2022-11-05,"West","OH Region",71,NA,NA
2022-11-05,"West","OH Region",109,NA,NA
2022-11-05,"North East","OH Region",10,NA,NA
2022-11-05,"North West","OH Region",13,NA,NA
2022-11-05,"East","OH Region",151,NA,NA
2022-11-05,"Central","OH Region",111,NA,NA
2022-11-05,"East","OH Region",22,NA,NA
2022-11-05,"North East","OH Region",7,NA,NA
2022-11-05,"North East","OH Region",44,NA,NA
2022-11-05,"West","OH Region",68,NA,NA
2022-11-05,"North East","OH Region",12,NA,NA
2022-11-05,"Central","OH Region",103,NA,NA
2022-11-05,"West","OH Region",41,NA,NA
2022-11-05,"North West","OH Region",39,NA,NA
2022-11-05,"North East","OH Region",1,NA,NA
2022-11-05,"Toronto","OH Region",405,NA,NA
2022-11-05,"Central","OH Region",29,NA,NA
2022-11-05,"West","OH Region",52,NA,NA
2022-11-05,"Central","OH Region",87,NA,NA
2022-11-12,"Ontario","Province",1635,NA,NA
2022-11-12,"North East","OH Region",31,NA,NA
2022-11-12,"West","OH Region",29,NA,NA
2022-11-12,"West","OH Region",13,NA,NA
2022-11-12,"West","OH Region",142,NA,NA
2022-11-12,"East","OH Region",38,NA,NA
2022-11-12,"East","OH Region",23,NA,NA
2022-11-12,"West","OH Region",10,NA,NA
2022-11-12,"West","OH Region",17,NA,NA
2022-11-12,"East","OH Region",11,NA,NA
2022-11-12,"Central","OH Region",29,NA,NA
2022-11-12,"East","OH Region",14,NA,NA
2022-11-12,"West","OH Region",11,NA,NA
2022-11-12,"East","OH Region",35,NA,NA
2022-11-12,"West","OH Region",10,NA,NA
2022-11-12,"East","OH Region",16,NA,NA
2022-11-12,"West","OH Region",65,NA,NA
2022-11-12,"West","OH Region",80,NA,NA
2022-11-12,"North East","OH Region",15,NA,NA
2022-11-12,"North West","OH Region",9,NA,NA
2022-11-12,"East","OH Region",163,NA,NA
2022-11-12,"Central","OH Region",111,NA,NA
2022-11-12,"East","OH Region",9,NA,NA
2022-11-12,"North East","OH Region",7,NA,NA
2022-11-12,"North East","OH Region",26,NA,NA
2022-11-12,"West","OH Region",61,NA,NA
2022-11-12,"North East","OH Region",9,NA,NA
2022-11-12,"Central","OH Region",62,NA,NA
2022-11-12,"West","OH Region",51,NA,NA
2022-11-12,"North West","OH Region",39,NA,NA
2022-11-12,"North East","OH Region",2,NA,NA
2022-11-12,"Toronto","OH Region",359,NA,NA
2022-11-12,"Central","OH Region",28,NA,NA
2022-11-12,"West","OH Region",58,NA,NA
2022-11-12,"Central","OH Region",65,NA,NA
2022-11-19,"Ontario","Province",1389,NA,NA
2022-11-19,"North East","OH Region",23,NA,NA
2022-11-19,"West","OH Region",23,NA,NA
2022-11-19,"West","OH Region",11,NA,NA
2022-11-19,"West","OH Region",120,NA,NA
2022-11-19,"East","OH Region",25,NA,NA
2022-11-19,"East","OH Region",17,NA,NA
2022-11-19,"West","OH Region",11,NA,NA
2022-11-19,"West","OH Region",14,NA,NA
2022-11-19,"East","OH Region",8,NA,NA
2022-11-19,"Central","OH Region",24,NA,NA
2022-11-19,"East","OH Region",15,NA,NA
2022-11-19,"West","OH Region",9,NA,NA
2022-11-19,"East","OH Region",18,NA,NA
2022-11-19,"West","OH Region",6,NA,NA
2022-11-19,"East","OH Region",14,NA,NA
2022-11-19,"West","OH Region",67,NA,NA
2022-11-19,"West","OH Region",65,NA,NA
2022-11-19,"North East","OH Region",12,NA,NA
2022-11-19,"North West","OH Region",10,NA,NA
2022-11-19,"East","OH Region",145,NA,NA
2022-11-19,"Central","OH Region",114,NA,NA
2022-11-19,"East","OH Region",7,NA,NA
2022-11-19,"North East","OH Region",4,NA,NA
2022-11-19,"North East","OH Region",22,NA,NA
2022-11-19,"West","OH Region",47,NA,NA
2022-11-19,"North East","OH Region",5,NA,NA
2022-11-19,"Central","OH Region",52,NA,NA
2022-11-19,"West","OH Region",49,NA,NA
2022-11-19,"North West","OH Region",43,NA,NA
2022-11-19,"North East","OH Region",1,NA,NA
2022-11-19,"Toronto","OH Region",305,NA,NA
2022-11-19,"Central","OH Region",17,NA,NA
2022-11-19,"West","OH Region",37,NA,NA
2022-11-19,"Central","OH Region",61,NA,NA
2022-11-26,"Ontario","Province",1233,NA,NA
2022-11-26,"North East","OH Region",18,NA,NA
2022-11-26,"West","OH Region",18,NA,NA
2022-11-26,"West","OH Region",6,NA,NA
2022-11-26,"West","OH Region",105,NA,NA
2022-11-26,"East","OH Region",18,NA,NA
2022-11-26,"East","OH Region",13,NA,NA
2022-11-26,"West","OH Region",11,NA,NA
2022-11-26,"West","OH Region",12,NA,NA
2022-11-26,"East","OH Region",8,NA,NA
2022-11-26,"Central","OH Region",23,NA,NA
2022-11-26,"East","OH Region",6,NA,NA
2022-11-26,"West","OH Region",9,NA,NA
2022-11-26,"East","OH Region",6,NA,NA
2022-11-26,"West","OH Region",5,NA,NA
2022-11-26,"East","OH Region",15,NA,NA
2022-11-26,"West","OH Region",69,NA,NA
2022-11-26,"West","OH Region",51,NA,NA
2022-11-26,"North East","OH Region",8,NA,NA
2022-11-26,"North West","OH Region",16,NA,NA
2022-11-26,"East","OH Region",115,NA,NA
2022-11-26,"Central","OH Region",101,NA,NA
2022-11-26,"East","OH Region",9,NA,NA
2022-11-26,"North East","OH Region",13,NA,NA
2022-11-26,"North East","OH Region",24,NA,NA
2022-11-26,"West","OH Region",32,NA,NA
2022-11-26,"North East","OH Region",5,NA,NA
2022-11-26,"Central","OH Region",51,NA,NA
2022-11-26,"West","OH Region",39,NA,NA
2022-11-26,"North West","OH Region",31,NA,NA
2022-11-26,"North East","OH Region",1,NA,NA
2022-11-26,"Toronto","OH Region",293,NA,NA
2022-11-26,"Central","OH Region",17,NA,NA
2022-11-26,"West","OH Region",39,NA,NA
2022-11-26,"Central","OH Region",61,NA,NA
2022-12-03,"Ontario","Province",1195,540,321
2022-12-03,"North East","OH Region",11,9,1
2022-12-03,"West","OH Region",11,12,3
2022-12-03,"West","OH Region",5,5,2
2022-12-03,"West","OH Region",76,62,45
2022-12-03,"East","OH Region",25,6,7
2022-12-03,"East","OH Region",15,6,1
2022-12-03,"West","OH Region",6,5,3
2022-12-03,"West","OH Region",9,8,1
2022-12-03,"East","OH Region",10,5,2
2022-12-03,"Central","OH Region",27,15,6
2022-12-03,"East","OH Region",4,0,0
2022-12-03,"West","OH Region",6,4,3
2022-12-03,"East","OH Region",10,9,10
2022-12-03,"West","OH Region",5,3,1
2022-12-03,"East","OH Region",14,5,2
2022-12-03,"West","OH Region",49,39,37
2022-12-03,"West","OH Region",49,21,11
2022-12-03,"North East","OH Region",9,7,1
2022-12-03,"North West","OH Region",8,3,1
2022-12-03,"East","OH Region",122,50,39
2022-12-03,"Central","OH Region",89,32,17
2022-12-03,"East","OH Region",7,9,8
2022-12-03,"North East","OH Region",14,9,0
2022-12-03,"North East","OH Region",23,14,4
2022-12-03,"West","OH Region",26,10,8
2022-12-03,"North East","OH Region",4,1,1
2022-12-03,"Central","OH Region",48,18,10
2022-12-03,"West","OH Region",33,8,4
2022-12-03,"North West","OH Region",22,9,8
2022-12-03,"North East","OH Region",1,0,0
2022-12-03,"Toronto","OH Region",364,111,69
2022-12-03,"Central","OH Region",25,13,3
2022-12-03,"West","OH Region",30,6,9
2022-12-03,"Central","OH Region",53,38,16
2022-12-10,"Ontario","Province",1176,492,335
2022-12-10,"North East","OH Region",10,5,1
2022-12-10,"West","OH Region",8,6,2
2022-12-10,"West","OH Region",5,4,2
2022-12-10,"West","OH Region",77,53,52
2022-12-10,"East","OH Region",28,10,10
2022-12-10,"East","OH Region",18,4,1
2022-12-10,"West","OH Region",6,3,4
2022-12-10,"West","OH Region",6,7,0
2022-12-10,"East","OH Region",12,4,2
2022-12-10,"Central","OH Region",28,15,8
2022-12-10,"East","OH Region",5,0,0
2022-12-10,"West","OH Region",7,4,4
2022-12-10,"East","OH Region",8,10,10
2022-12-10,"West","OH Region",5,3,3
2022-12-10,"East","OH Region",13,6,1
2022-12-10,"West","OH Region",44,38,36
2022-12-10,"West","OH Region",39,21,14
2022-12-10,"North East","OH Region",9,5,2
2022-12-10,"North West","OH Region",9,4,0
2022-12-10,"East","OH Region",127,57,33
2022-12-10,"Central","OH Region",92,29,16
2022-12-10,"East","OH Region",4,5,6
2022-12-10,"North East","OH Region",5,9,1
2022-12-10,"North East","OH Region",21,14,5
2022-12-10,"West","OH Region",36,17,13
2022-12-10,"North East","OH Region",4,2,2
2022-12-10,"Central","OH Region",47,16,13
2022-12-10,"West","OH Region",28,13,8
2022-12-10,"North West","OH Region",11,5,2
2022-12-10,"North East","OH Region",1,0,0
2022-12-10,"Toronto","OH Region",352,103,62
2022-12-10,"Central","OH Region",25,7,3
2022-12-10,"West","OH Region",37,7,8
2022-12-10,"Central","OH Region",63,19,23
2022-12-17,"Ontario","Province",1208,424,342
2022-12-17,"North East","OH Region",9,5,2
2022-12-17,"West","OH Region",4,5,6
2022-12-17,"West","OH Region",2,5,3
2022-12-17,"West","OH Region",57,42,45
2022-12-17,"East","OH Region",32,8,12
2022-12-17,"East","OH Region",19,3,1
2022-12-17,"West","OH Region",4,3,6
2022-12-17,"West","OH Region",5,3,1
2022-12-17,"East","OH Region",12,6,4
2022-12-17,"Central","OH Region",45,16,6
2022-12-17,"East","OH Region",5,0,0
2022-12-17,"West","OH Region",9,4,2
2022-12-17,"East","OH Region",13,9,7
2022-12-17,"West","OH Region",5,3,2
2022-12-17,"East","OH Region",12,8,1
2022-12-17,"West","OH Region",44,42,40
2022-12-17,"West","OH Region",63,20,14
2022-12-17,"North East","OH Region",12,4,3
2022-12-17,"North West","OH Region",7,2,0
2022-12-17,"East","OH Region",130,46,38
2022-12-17,"Central","OH Region",96,22,21
2022-12-17,"East","OH Region",4,5,8
2022-12-17,"North East","OH Region",5,6,2
2022-12-17,"North East","OH Region",31,22,6
2022-12-17,"West","OH Region",40,19,9
2022-12-17,"North East","OH Region",6,5,1
2022-12-17,"Central","OH Region",48,15,11
2022-12-17,"West","OH Region",28,9,5
2022-12-17,"North West","OH Region",20,4,9
2022-12-17,"North East","OH Region",1,1,0
2022-12-17,"Toronto","OH Region",333,78,62
2022-12-17,"Central","OH Region",21,3,3
2022-12-17,"West","OH Region",26,4,7
2022-12-17,"Central","OH Region",74,12,18
2022-12-24,"Ontario","Province",1212,315,324
2022-12-24,"North East","OH Region",11,8,1
2022-12-24,"West","OH Region",8,3,1
2022-12-24,"West","OH Region",7,4,1
2022-12-24,"West","OH Region",67,35,43
2022-12-24,"East","OH Region",36,4,10
2022-12-24,"East","OH Region",12,5,1
2022-12-24,"West","OH Region",4,4,4
2022-12-24,"West","OH Region",9,3,2
