"time","geo_value","geo_type","covid","flu","rsv"
2020-06-06,"West","OH Region",9,NA,NA
2020-06-06,"North East","OH Region",1,NA,NA
2020-06-06,"North West","OH Region",0,NA,NA
2020-06-06,"East","OH Region",34,NA,NA
2020-06-06,"Central","OH Region",105,NA,NA
2020-06-06,"East","OH Region",1,NA,NA
2020-06-06,"North East","OH Region",1,NA,NA
2020-06-06,"North East","OH Region",0,NA,NA
2020-06-06,"West","OH Region",24,NA,NA
2020-06-06,"North East","OH Region",0,NA,NA
2020-06-06,"Central","OH Region",5,NA,NA
2020-06-06,"West","OH Region",1,NA,NA
2020-06-06,"North West","OH Region",2,NA,NA
2020-06-06,"North East","OH Region",0,NA,NA
2020-06-06,"Toronto","OH Region",344,NA,NA
2020-06-06,"Central","OH Region",5,NA,NA
2020-06-06,"West","OH Region",11,NA,NA
2020-06-06,"Central","OH Region",52,NA,NA
2020-06-13,"Ontario","Province",512,NA,NA
2020-06-13,"North East","OH Region",0,NA,NA
2020-06-13,"West","OH Region",1,NA,NA
2020-06-13,"West","OH Region",1,NA,NA
2020-06-13,"West","OH Region",36,NA,NA
2020-06-13,"East","OH Region",32,NA,NA
2020-06-13,"East","OH Region",0,NA,NA
2020-06-13,"West","OH Region",0,NA,NA
2020-06-13,"West","OH Region",1,NA,NA
2020-06-13,"East","OH Region",2,NA,NA
2020-06-13,"Central","OH Region",10,NA,NA
2020-06-13,"East","OH Region",0,NA,NA
2020-06-13,"West","OH Region",1,NA,NA
2020-06-13,"East","OH Region",0,NA,NA
2020-06-13,"West","OH Region",9,NA,NA
2020-06-13,"East","OH Region",2,NA,NA
2020-06-13,"West","OH Region",5,NA,NA
2020-06-13,"West","OH Region",7,NA,NA
2020-06-13,"North East","OH Region",1,NA,NA
2020-06-13,"North West","OH Region",1,NA,NA
2020-06-13,"East","OH Region",19,NA,NA
2020-06-13,"Central","OH Region",75,NA,NA
2020-06-13,"East","OH Region",0,NA,NA
2020-06-13,"North East","OH Region",1,NA,NA
2020-06-13,"North East","OH Region",0,NA,NA
2020-06-13,"West","OH Region",16,NA,NA
2020-06-13,"North East","OH Region",1,NA,NA
2020-06-13,"Central","OH Region",3,NA,NA
2020-06-13,"West","OH Region",1,NA,NA
2020-06-13,"North West","OH Region",3,NA,NA
2020-06-13,"North East","OH Region",0,NA,NA
2020-06-13,"Toronto","OH Region",252,NA,NA
2020-06-13,"Central","OH Region",4,NA,NA
2020-06-13,"West","OH Region",5,NA,NA
2020-06-13,"Central","OH Region",36,NA,NA
2020-06-20,"Ontario","Province",340,NA,NA
2020-06-20,"North East","OH Region",1,NA,NA
2020-06-20,"West","OH Region",1,NA,NA
2020-06-20,"West","OH Region",0,NA,NA
2020-06-20,"West","OH Region",22,NA,NA
2020-06-20,"East","OH Region",20,NA,NA
2020-06-20,"East","OH Region",0,NA,NA
2020-06-20,"West","OH Region",1,NA,NA
2020-06-20,"West","OH Region",2,NA,NA
2020-06-20,"East","OH Region",1,NA,NA
2020-06-20,"Central","OH Region",5,NA,NA
2020-06-20,"East","OH Region",0,NA,NA
2020-06-20,"West","OH Region",0,NA,NA
2020-06-20,"East","OH Region",0,NA,NA
2020-06-20,"West","OH Region",1,NA,NA
2020-06-20,"East","OH Region",0,NA,NA
2020-06-20,"West","OH Region",5,NA,NA
2020-06-20,"West","OH Region",3,NA,NA
2020-06-20,"North East","OH Region",0,NA,NA
2020-06-20,"North West","OH Region",2,NA,NA
2020-06-20,"East","OH Region",10,NA,NA
2020-06-20,"Central","OH Region",58,NA,NA
2020-06-20,"East","OH Region",0,NA,NA
2020-06-20,"North East","OH Region",1,NA,NA
2020-06-20,"North East","OH Region",0,NA,NA
2020-06-20,"West","OH Region",12,NA,NA
2020-06-20,"North East","OH Region",1,NA,NA
2020-06-20,"Central","OH Region",3,NA,NA
2020-06-20,"West","OH Region",0,NA,NA
2020-06-20,"North West","OH Region",3,NA,NA
2020-06-20,"North East","OH Region",0,NA,NA
2020-06-20,"Toronto","OH Region",175,NA,NA
2020-06-20,"Central","OH Region",2,NA,NA
2020-06-20,"West","OH Region",2,NA,NA
2020-06-20,"Central","OH Region",19,NA,NA
2020-06-27,"Ontario","Province",259,NA,NA
2020-06-27,"North East","OH Region",0,NA,NA
2020-06-27,"West","OH Region",0,NA,NA
2020-06-27,"West","OH Region",0,NA,NA
2020-06-27,"West","OH Region",16,NA,NA
2020-06-27,"East","OH Region",7,NA,NA
2020-06-27,"East","OH Region",0,NA,NA
2020-06-27,"West","OH Region",0,NA,NA
2020-06-27,"West","OH Region",2,NA,NA
2020-06-27,"East","OH Region",1,NA,NA
2020-06-27,"Central","OH Region",6,NA,NA
2020-06-27,"East","OH Region",0,NA,NA
2020-06-27,"West","OH Region",0,NA,NA
2020-06-27,"East","OH Region",1,NA,NA
2020-06-27,"West","OH Region",0,NA,NA
2020-06-27,"East","OH Region",0,NA,NA
2020-06-27,"West","OH Region",6,NA,NA
2020-06-27,"West","OH Region",2,NA,NA
2020-06-27,"North East","OH Region",1,NA,NA
2020-06-27,"North West","OH Region",1,NA,NA
2020-06-27,"East","OH Region",4,NA,NA
2020-06-27,"Central","OH Region",44,NA,NA
2020-06-27,"East","OH Region",0,NA,NA
2020-06-27,"North East","OH Region",0,NA,NA
2020-06-27,"North East","OH Region",0,NA,NA
2020-06-27,"West","OH Region",11,NA,NA
2020-06-27,"North East","OH Region",1,NA,NA
2020-06-27,"Central","OH Region",3,NA,NA
2020-06-27,"West","OH Region",1,NA,NA
2020-06-27,"North West","OH Region",4,NA,NA
2020-06-27,"North East","OH Region",0,NA,NA
2020-06-27,"Toronto","OH Region",135,NA,NA
2020-06-27,"Central","OH Region",2,NA,NA
2020-06-27,"West","OH Region",2,NA,NA
2020-06-27,"Central","OH Region",17,NA,NA
2020-07-04,"Ontario","Province",165,NA,NA
2020-07-04,"North East","OH Region",0,NA,NA
2020-07-04,"West","OH Region",0,NA,NA
2020-07-04,"West","OH Region",0,NA,NA
2020-07-04,"West","OH Region",6,NA,NA
2020-07-04,"East","OH Region",5,NA,NA
2020-07-04,"East","OH Region",0,NA,NA
2020-07-04,"West","OH Region",0,NA,NA
2020-07-04,"West","OH Region",1,NA,NA
2020-07-04,"East","OH Region",1,NA,NA
2020-07-04,"Central","OH Region",3,NA,NA
2020-07-04,"East","OH Region",0,NA,NA
2020-07-04,"West","OH Region",0,NA,NA
2020-07-04,"East","OH Region",1,NA,NA
2020-07-04,"West","OH Region",0,NA,NA
2020-07-04,"East","OH Region",0,NA,NA
2020-07-04,"West","OH Region",5,NA,NA
2020-07-04,"West","OH Region",2,NA,NA
2020-07-04,"North East","OH Region",0,NA,NA
2020-07-04,"North West","OH Region",0,NA,NA
2020-07-04,"East","OH Region",3,NA,NA
2020-07-04,"Central","OH Region",22,NA,NA
2020-07-04,"East","OH Region",0,NA,NA
2020-07-04,"North East","OH Region",0,NA,NA
2020-07-04,"North East","OH Region",0,NA,NA
2020-07-04,"West","OH Region",13,NA,NA
2020-07-04,"North East","OH Region",1,NA,NA
2020-07-04,"Central","OH Region",2,NA,NA
2020-07-04,"West","OH Region",0,NA,NA
2020-07-04,"North West","OH Region",2,NA,NA
2020-07-04,"North East","OH Region",0,NA,NA
2020-07-04,"Toronto","OH Region",82,NA,NA
2020-07-04,"Central","OH Region",2,NA,NA
2020-07-04,"West","OH Region",4,NA,NA
2020-07-04,"Central","OH Region",17,NA,NA
2020-07-11,"Ontario","Province",125,NA,NA
2020-07-11,"North East","OH Region",0,NA,NA
2020-07-11,"West","OH Region",0,NA,NA
2020-07-11,"West","OH Region",0,NA,NA
2020-07-11,"West","OH Region",1,NA,NA
2020-07-11,"East","OH Region",3,NA,NA
2020-07-11,"East","OH Region",0,NA,NA
2020-07-11,"West","OH Region",0,NA,NA
2020-07-11,"West","OH Region",0,NA,NA
2020-07-11,"East","OH Region",1,NA,NA
2020-07-11,"Central","OH Region",1,NA,NA
2020-07-11,"East","OH Region",0,NA,NA
2020-07-11,"West","OH Region",0,NA,NA
2020-07-11,"East","OH Region",1,NA,NA
2020-07-11,"West","OH Region",0,NA,NA
2020-07-11,"East","OH Region",0,NA,NA
2020-07-11,"West","OH Region",3,NA,NA
2020-07-11,"West","OH Region",2,NA,NA
2020-07-11,"North East","OH Region",1,NA,NA
2020-07-11,"North West","OH Region",0,NA,NA
2020-07-11,"East","OH Region",3,NA,NA
2020-07-11,"Central","OH Region",19,NA,NA
2020-07-11,"East","OH Region",0,NA,NA
2020-07-11,"North East","OH Region",0,NA,NA
2020-07-11,"North East","OH Region",0,NA,NA
2020-07-11,"West","OH Region",10,NA,NA
2020-07-11,"North East","OH Region",0,NA,NA
2020-07-11,"Central","OH Region",2,NA,NA
2020-07-11,"West","OH Region",0,NA,NA
2020-07-11,"North West","OH Region",2,NA,NA
2020-07-11,"North East","OH Region",0,NA,NA
2020-07-11,"Toronto","OH Region",69,NA,NA
2020-07-11,"Central","OH Region",1,NA,NA
2020-07-11,"West","OH Region",3,NA,NA
2020-07-11,"Central","OH Region",10,NA,NA
2020-07-18,"Ontario","Province",114,NA,NA
2020-07-18,"North East","OH Region",0,NA,NA
2020-07-18,"West","OH Region",1,NA,NA
2020-07-18,"West","OH Region",0,NA,NA
2020-07-18,"West","OH Region",2,NA,NA
2020-07-18,"East","OH Region",1,NA,NA
2020-07-18,"East","OH Region",0,NA,NA
2020-07-18,"West","OH Region",0,NA,NA
2020-07-18,"West","OH Region",0,NA,NA
2020-07-18,"East","OH Region",2,NA,NA
2020-07-18,"Central","OH Region",2,NA,NA
2020-07-18,"East","OH Region",0,NA,NA
2020-07-18,"West","OH Region",0,NA,NA
2020-07-18,"East","OH Region",0,NA,NA
2020-07-18,"West","OH Region",0,NA,NA
2020-07-18,"East","OH Region",0,NA,NA
2020-07-18,"West","OH Region",3,NA,NA
2020-07-18,"West","OH Region",1,NA,NA
2020-07-18,"North East","OH Region",0,NA,NA
2020-07-18,"North West","OH Region",1,NA,NA
2020-07-18,"East","OH Region",6,NA,NA
2020-07-18,"Central","OH Region",17,NA,NA
2020-07-18,"East","OH Region",0,NA,NA
2020-07-18,"North East","OH Region",0,NA,NA
2020-07-18,"North East","OH Region",0,NA,NA
2020-07-18,"West","OH Region",7,NA,NA
2020-07-18,"North East","OH Region",0,NA,NA
2020-07-18,"Central","OH Region",1,NA,NA
2020-07-18,"West","OH Region",1,NA,NA
2020-07-18,"North West","OH Region",2,NA,NA
2020-07-18,"North East","OH Region",0,NA,NA
2020-07-18,"Toronto","OH Region",63,NA,NA
2020-07-18,"Central","OH Region",1,NA,NA
2020-07-18,"West","OH Region",4,NA,NA
2020-07-18,"Central","OH Region",7,NA,NA
2020-07-25,"Ontario","Province",118,NA,NA
2020-07-25,"North East","OH Region",1,NA,NA
2020-07-25,"West","OH Region",1,NA,NA
2020-07-25,"West","OH Region",1,NA,NA
2020-07-25,"West","OH Region",3,NA,NA
2020-07-25,"East","OH Region",1,NA,NA
2020-07-25,"East","OH Region",0,NA,NA
2020-07-25,"West","OH Region",0,NA,NA
2020-07-25,"West","OH Region",0,NA,NA
2020-07-25,"East","OH Region",1,NA,NA
2020-07-25,"Central","OH Region",4,NA,NA
2020-07-25,"East","OH Region",0,NA,NA
2020-07-25,"West","OH Region",0,NA,NA
2020-07-25,"East","OH Region",0,NA,NA
2020-07-25,"West","OH Region",0,NA,NA
2020-07-25,"East","OH Region",0,NA,NA
2020-07-25,"West","OH Region",2,NA,NA
2020-07-25,"West","OH Region",0,NA,NA
2020-07-25,"North East","OH Region",0,NA,NA
2020-07-25,"North West","OH Region",0,NA,NA
2020-07-25,"East","OH Region",8,NA,NA
2020-07-25,"Central","OH Region",14,NA,NA
2020-07-25,"East","OH Region",0,NA,NA
2020-07-25,"North East","OH Region",1,NA,NA
2020-07-25,"North East","OH Region",0,NA,NA
2020-07-25,"West","OH Region",6,NA,NA
2020-07-25,"North East","OH Region",0,NA,NA
2020-07-25,"Central","OH Region",2,NA,NA
2020-07-25,"West","OH Region",1,NA,NA
2020-07-25,"North West","OH Region",1,NA,NA
2020-07-25,"North East","OH Region",0,NA,NA
2020-07-25,"Toronto","OH Region",61,NA,NA
2020-07-25,"Central","OH Region",1,NA,NA
2020-07-25,"West","OH Region",10,NA,NA
2020-07-25,"Central","OH Region",6,NA,NA
2020-08-01,"Ontario","Province",84,NA,NA
2020-08-01,"North East","OH Region",0,NA,NA
2020-08-01,"West","OH Region",1,NA,NA
2020-08-01,"West","OH Region",1,NA,NA
2020-08-01,"West","OH Region",1,NA,NA
2020-08-01,"East","OH Region",1,NA,NA
2020-08-01,"East","OH Region",0,NA,NA
2020-08-01,"West","OH Region",0,NA,NA
2020-08-01,"West","OH Region",0,NA,NA
2020-08-01,"East","OH Region",0,NA,NA
2020-08-01,"Central","OH Region",3,NA,NA
2020-08-01,"East","OH Region",0,NA,NA
2020-08-01,"West","OH Region",0,NA,NA
2020-08-01,"East","OH Region",0,NA,NA
2020-08-01,"West","OH Region",0,NA,NA
2020-08-01,"East","OH Region",0,NA,NA
2020-08-01,"West","OH Region",1,NA,NA
2020-08-01,"West","OH Region",0,NA,NA
2020-08-01,"North East","OH Region",0,NA,NA
2020-08-01,"North West","OH Region",0,NA,NA
2020-08-01,"East","OH Region",11,NA,NA
2020-08-01,"Central","OH Region",10,NA,NA
2020-08-01,"East","OH Region",0,NA,NA
2020-08-01,"North East","OH Region",2,NA,NA
2020-08-01,"North East","OH Region",0,NA,NA
2020-08-01,"West","OH Region",6,NA,NA
2020-08-01,"North East","OH Region",0,NA,NA
2020-08-01,"Central","OH Region",2,NA,NA
2020-08-01,"West","OH Region",2,NA,NA
2020-08-01,"North West","OH Region",1,NA,NA
2020-08-01,"North East","OH Region",0,NA,NA
2020-08-01,"Toronto","OH Region",31,NA,NA
2020-08-01,"Central","OH Region",0,NA,NA
2020-08-01,"West","OH Region",11,NA,NA
2020-08-01,"Central","OH Region",5,NA,NA
2020-08-08,"Ontario","Province",64,NA,NA
2020-08-08,"North East","OH Region",0,NA,NA
2020-08-08,"West","OH Region",1,NA,NA
2020-08-08,"West","OH Region",1,NA,NA
2020-08-08,"West","OH Region",3,NA,NA
2020-08-08,"East","OH Region",0,NA,NA
2020-08-08,"East","OH Region",0,NA,NA
2020-08-08,"West","OH Region",0,NA,NA
2020-08-08,"West","OH Region",1,NA,NA
2020-08-08,"East","OH Region",1,NA,NA
2020-08-08,"Central","OH Region",1,NA,NA
2020-08-08,"East","OH Region",0,NA,NA
2020-08-08,"West","OH Region",0,NA,NA
2020-08-08,"East","OH Region",0,NA,NA
2020-08-08,"West","OH Region",0,NA,NA
2020-08-08,"East","OH Region",0,NA,NA
2020-08-08,"West","OH Region",2,NA,NA
2020-08-08,"West","OH Region",2,NA,NA
2020-08-08,"North East","OH Region",0,NA,NA
2020-08-08,"North West","OH Region",0,NA,NA
2020-08-08,"East","OH Region",10,NA,NA
2020-08-08,"Central","OH Region",9,NA,NA
2020-08-08,"East","OH Region",0,NA,NA
2020-08-08,"North East","OH Region",2,NA,NA
2020-08-08,"North East","OH Region",0,NA,NA
2020-08-08,"West","OH Region",3,NA,NA
2020-08-08,"North East","OH Region",0,NA,NA
2020-08-08,"Central","OH Region",1,NA,NA
2020-08-08,"West","OH Region",1,NA,NA
2020-08-08,"North West","OH Region",0,NA,NA
2020-08-08,"North East","OH Region",0,NA,NA
2020-08-08,"Toronto","OH Region",17,NA,NA
2020-08-08,"Central","OH Region",1,NA,NA
2020-08-08,"West","OH Region",7,NA,NA
2020-08-08,"Central","OH Region",8,NA,NA
2020-08-15,"Ontario","Province",43,NA,NA
2020-08-15,"North East","OH Region",0,NA,NA
2020-08-15,"West","OH Region",1,NA,NA
2020-08-15,"West","OH Region",2,NA,NA
2020-08-15,"West","OH Region",2,NA,NA
2020-08-15,"East","OH Region",2,NA,NA
2020-08-15,"East","OH Region",0,NA,NA
2020-08-15,"West","OH Region",0,NA,NA
2020-08-15,"West","OH Region",0,NA,NA
2020-08-15,"East","OH Region",0,NA,NA
2020-08-15,"Central","OH Region",0,NA,NA
2020-08-15,"East","OH Region",0,NA,NA
2020-08-15,"West","OH Region",1,NA,NA
2020-08-15,"East","OH Region",0,NA,NA
2020-08-15,"West","OH Region",0,NA,NA
2020-08-15,"East","OH Region",0,NA,NA
2020-08-15,"West","OH Region",3,NA,NA
2020-08-15,"West","OH Region",1,NA,NA
2020-08-15,"North East","OH Region",0,NA,NA
2020-08-15,"North West","OH Region",0,NA,NA
2020-08-15,"East","OH Region",8,NA,NA
2020-08-15,"Central","OH Region",9,NA,NA
2020-08-15,"East","OH Region",0,NA,NA
2020-08-15,"North East","OH Region",1,NA,NA
2020-08-15,"North East","OH Region",0,NA,NA
2020-08-15,"West","OH Region",1,NA,NA
2020-08-15,"North East","OH Region",0,NA,NA
2020-08-15,"Central","OH Region",1,NA,NA
2020-08-15,"West","OH Region",1,NA,NA
2020-08-15,"North West","OH Region",0,NA,NA
2020-08-15,"North East","OH Region",0,NA,NA
2020-08-15,"Toronto","OH Region",7,NA,NA
2020-08-15,"Central","OH Region",2,NA,NA
2020-08-15,"West","OH Region",5,NA,NA
2020-08-15,"Central","OH Region",5,NA,NA
2020-08-22,"Ontario","Province",40,NA,NA
2020-08-22,"North East","OH Region",0,NA,NA
2020-08-22,"West","OH Region",0,NA,NA
2020-08-22,"West","OH Region",1,NA,NA
2020-08-22,"West","OH Region",2,NA,NA
2020-08-22,"East","OH Region",3,NA,NA
2020-08-22,"East","OH Region",0,NA,NA
2020-08-22,"West","OH Region",0,NA,NA
2020-08-22,"West","OH Region",0,NA,NA
2020-08-22,"East","OH Region",0,NA,NA
2020-08-22,"Central","OH Region",0,NA,NA
2020-08-22,"East","OH Region",0,NA,NA
2020-08-22,"West","OH Region",0,NA,NA
2020-08-22,"East","OH Region",0,NA,NA
2020-08-22,"West","OH Region",0,NA,NA
2020-08-22,"East","OH Region",0,NA,NA
2020-08-22,"West","OH Region",2,NA,NA
2020-08-22,"West","OH Region",1,NA,NA
2020-08-22,"North East","OH Region",0,NA,NA
2020-08-22,"North West","OH Region",0,NA,NA
2020-08-22,"East","OH Region",5,NA,NA
2020-08-22,"Central","OH Region",7,NA,NA
2020-08-22,"East","OH Region",0,NA,NA
2020-08-22,"North East","OH Region",1,NA,NA
2020-08-22,"North East","OH Region",0,NA,NA
2020-08-22,"West","OH Region",2,NA,NA
2020-08-22,"North East","OH Region",0,NA,NA
2020-08-22,"Central","OH Region",1,NA,NA
2020-08-22,"West","OH Region",0,NA,NA
2020-08-22,"North West","OH Region",0,NA,NA
2020-08-22,"North East","OH Region",0,NA,NA
2020-08-22,"Toronto","OH Region",6,NA,NA
2020-08-22,"Central","OH Region",2,NA,NA
2020-08-22,"West","OH Region",6,NA,NA
2020-08-22,"Central","OH Region",5,NA,NA
